Deccan Chargers	Mumbai Indians	Matches=10	Wins=4	Losses=6	Win%=40.00	TossWins=8	TossLosses=2	TossWinMatchWins=4	TossWinMatchLosses=4	TossConversion%=50.00	BatFirst=4	BatFirstWins=3	BatFirstWin%=75.00	FieldFirst=4	FieldFirstWins=1	FieldFirstWin%=25.00	Confidence=STRONG
Deccan Chargers	Pune Warriors	Matches=4	Wins=3	Losses=1	Win%=75.00	TossWins=4	TossLosses=0	TossWinMatchWins=3	TossWinMatchLosses=1	TossConversion%=75.00	BatFirst=3	BatFirstWins=2	BatFirstWin%=66.67	FieldFirst=1	FieldFirstWins=1	FieldFirstWin%=100.00	Confidence=LOW
Deccan Chargers	Punjab Kings	Matches=10	Wins=3	Losses=7	Win%=30.00	TossWins=4	TossLosses=6	TossWinMatchWins=1	TossWinMatchLosses=3	TossConversion%=25.00	BatFirst=1	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=3	FieldFirstWins=1	FieldFirstWin%=33.33	Confidence=STRONG
Deccan Chargers	Rajasthan Royals	Matches=9	Wins=2	Losses=7	Win%=22.22	TossWins=4	TossLosses=5	TossWinMatchWins=1	TossWinMatchLosses=3	TossConversion%=25.00	BatFirst=4	BatFirstWins=1	BatFirstWin%=25.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=MODERATE
Deccan Chargers	Royal Challengers Bengaluru	Matches=11	Wins=6	Losses=5	Win%=54.55	TossWins=5	TossLosses=6	TossWinMatchWins=2	TossWinMatchLosses=3	TossConversion%=40.00	BatFirst=3	BatFirstWins=1	BatFirstWin%=33.33	FieldFirst=2	FieldFirstWins=1	FieldFirstWin%=50.00	Confidence=STRONG
Delhi Capitals	Chennai Super Kings	Matches=30	Wins=11	Losses=19	Win%=36.67	TossWins=13	TossLosses=17	TossWinMatchWins=5	TossWinMatchLosses=8	TossConversion%=38.46	BatFirst=4	BatFirstWins=2	BatFirstWin%=50.00	FieldFirst=9	FieldFirstWins=3	FieldFirstWin%=33.33	Confidence=VERY_STRONG
Delhi Capitals	Deccan Chargers	Matches=11	Wins=7	Losses=4	Win%=63.64	TossWins=2	TossLosses=9	TossWinMatchWins=2	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=2	FieldFirstWins=2	FieldFirstWin%=100.00	Confidence=STRONG
Delhi Capitals	Gujarat Lions	Matches=4	Wins=3	Losses=1	Win%=75.00	TossWins=4	TossLosses=0	TossWinMatchWins=3	TossWinMatchLosses=1	TossConversion%=75.00	BatFirst=0	BatFirstWins=0	BatFirstWin%=0.00	FieldFirst=4	FieldFirstWins=3	FieldFirstWin%=75.00	Confidence=LOW
Delhi Capitals	Gujarat Titans	Matches=5	Wins=3	Losses=2	Win%=60.00	TossWins=3	TossLosses=2	TossWinMatchWins=2	TossWinMatchLosses=1	TossConversion%=66.67	BatFirst=1	BatFirstWins=1	BatFirstWin%=100.00	FieldFirst=2	FieldFirstWins=1	FieldFirstWin%=50.00	Confidence=MODERATE
Delhi Capitals	Kochi Tuskers Kerala	Matches=2	Wins=1	Losses=1	Win%=50.00	TossWins=1	TossLosses=1	TossWinMatchWins=1	TossWinMatchLosses=0	TossConversion%=100.00	BatFirst=1	BatFirstWins=1	BatFirstWin%=100.00	FieldFirst=0	FieldFirstWins=0	FieldFirstWin%=0.00	Confidence=VERY_LOW
